image_id,image_filename,image_doi,cell_id,bethesda_system,nucleus_x,nucleus_y,image_path
135,8d62bc0267b58954ef9fa8e355d6ec22.png,10.6084/m9.figshare.12230006,6551,Negative for intraepithelial lesion,1069,277,6551.png
236,221e5472253d8a712be2eb84079a6a72.png,10.6084/m9.figshare.12230354,4335,Negative for intraepithelial lesion,585,551,4335.png
103,b0fddd5dbd774fcc23ddf897ee7bf26c.png,10.6084/m9.figshare.12229874,7576,Negative for intraepithelial lesion,750,874,7576.png
18,3659bf68aeea760b319cd0710e3651fb.png,10.6084/m9.figshare.12229577,11017,Negative for intraepithelial lesion,438,947,11017.png
212,6e20d6ec569513933f5768d5424b7e86.png,10.6084/m9.figshare.12230261,4896,Negative for intraepithelial lesion,1133,871,4896.png
234,eddca08930f139f44c5d22a48d9f2909.png,10.6084/m9.figshare.12230345,4444,Negative for intraepithelial lesion,857,556,4444.png
289,2cefdbf695da71852337ae3557ccdd38.png,10.6084/m9.figshare.12230528,3024,ASC-US,627,198,3024.png
121,84c4b1e0a44ff6f6ce78e04f751518ed.png,10.6084/m9.figshare.12229949,7051,Negative for intraepithelial lesion,1040,836,7051.png
255,550a723278b6eb460f4cf76bd5dbaff0.png,10.6084/m9.figshare.12230420,3839,Negative for intraepithelial lesion,14,334,3839.png
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6170,Negative for intraepithelial lesion,308,147,6170.png
242,36ec7e0332c9ab3aa1edb53fe8f6cba8.png,10.6084/m9.figshare.12230372,4190,Negative for intraepithelial lesion,482,519,4190.png
220,5b3e7408f7ab2a8bce36cfda5a1e121b.png,10.6084/m9.figshare.12230288,4752,Negative for intraepithelial lesion,629,337,4752.png
135,8d62bc0267b58954ef9fa8e355d6ec22.png,10.6084/m9.figshare.12230006,6557,Negative for intraepithelial lesion,463,88,6557.png
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6192,Negative for intraepithelial lesion,752,656,6192.png
370,b73f6ce80af2295f03792c3c2bdc338b.png,10.6084/m9.figshare.12230789,1234,Negative for intraepithelial lesion,747,522,1234.png
111,e57d535d86c5898be4e897eaed05c8c6.png,10.6084/m9.figshare.12229901,7425,Negative for intraepithelial lesion,523,391,7425.png
385,5c64597b1e31000275d0d6d97f935d58.png,10.6084/m9.figshare.12230840,826,Negative for intraepithelial lesion,417,810,826.png
249,bd7e1530680d11547db567150fa7c403.png,10.6084/m9.figshare.12230396,3984,Negative for intraepithelial lesion,770,335,3984.png
8,1f8274db391ed2747c0c3a8560bf6d3a.png,10.6084/m9.figshare.12229541,11306,Negative for intraepithelial lesion,114,63,11306.png
335,239fed60a9c2ffa1abce3e958b69f317.png,10.6084/m9.figshare.12230672,2232,LSIL,708,288,2232.png
362,e501b86a4eb392736b083deb8c4537f8.png,10.6084/m9.figshare.12230762,1361,LSIL,755,856,1361.png
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10499,Negative for intraepithelial lesion,516,122,10499.png
263,5901e3526774e5847970bb8203c7c711.png,10.6084/m9.figshare.12230447,3664,ASC-US,548,287,3664.png
194,040722a73af21747a3b66a8d69a235d0.png,10.6084/m9.figshare.12230201,5108,Negative for intraepithelial lesion,573,836,5108.png
159,c5a677e9d495b6c0419df420f65c5a26.png,10.6084/m9.figshare.12230087,5710,Negative for intraepithelial lesion,318,300,5710.png
150,c41261e68aabdf7ff5d4bc90c2efd8f3.png,10.6084/m9.figshare.12230060,5986,Negative for intraepithelial lesion,250,684,5986.png
70,5e5f9e511001c3ead65b7dc51897a1ba.png,10.6084/m9.figshare.12229736,8885,LSIL,1075,512,8885.png
113,edc3ac951f31fca241b7f04d2c5daac5.png,10.6084/m9.figshare.12229910,7400,Negative for intraepithelial lesion,1140,571,7400.png
125,c642b1c083b38d9b56724bc76867459e.png,10.6084/m9.figshare.12229967,6918,Negative for intraepithelial lesion,1010,404,6918.png
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10564,Negative for intraepithelial lesion,952,64,10564.png
150,c41261e68aabdf7ff5d4bc90c2efd8f3.png,10.6084/m9.figshare.12230060,5990,Negative for intraepithelial lesion,460,649,5990.png
124,d87688d665139adb1d9dec9f902fa4a9.png,10.6084/m9.figshare.12229961,6994,Negative for intraepithelial lesion,690,372,6994.png
163,1c900ddde4d55e63c0d06c4854b29f89.png,10.6084/m9.figshare.12230099,5626,Negative for intraepithelial lesion,367,979,5626.png
72,424a7ee29385c53e950de973f411a30c.png,10.6084/m9.figshare.12229742,8630,HSIL,207,156,8630.png
21,faf0a263bf469832c7569a5ccbaa48c3.png,10.6084/m9.figshare.12229586,10929,Negative for intraepithelial lesion,578,67,10929.png
258,a88f00847363c89e1960ade289b38612.png,10.6084/m9.figshare.12230429,3758,ASC-US,474,422,3758.png
83,27ce7facb22d6ed75c146a43d23e7dde.png,10.6084/m9.figshare.12229781,8155,Negative for intraepithelial lesion,647,623,8155.png
70,5e5f9e511001c3ead65b7dc51897a1ba.png,10.6084/m9.figshare.12229736,8825,HSIL,587,729,8825.png
25,f981c4aac622d7cce71a81305dd38ade.png,10.6084/m9.figshare.12229598,10808,Negative for intraepithelial lesion,776,554,10808.png
258,a88f00847363c89e1960ade289b38612.png,10.6084/m9.figshare.12230429,3757,LSIL,742,509,3757.png
45,e42d8978f7ff44cd74a646b97b1c2c1c.png,10.6084/m9.figshare.12229661,10063,LSIL,550,780,10063.png
158,b5cde4d2a21fb2e2d70db49b1db1df50.png,10.6084/m9.figshare.12230084,5721,LSIL,678,340,5721.png
16,42e7a4f3bd69279d8b1bc4ea8e248f08.png,10.6084/m9.figshare.12229568,11076,Negative for intraepithelial lesion,172,1001,11076.png
56,e5ea9cccfefaf9d788e1447821752285.png,10.6084/m9.figshare.12229694,9626,ASC-H,578,655,9626.png
125,c642b1c083b38d9b56724bc76867459e.png,10.6084/m9.figshare.12229967,6927,Negative for intraepithelial lesion,430,682,6927.png
89,4bdf1fe55c86e3fd82c022a744de5958.png,10.6084/m9.figshare.12229799,7903,LSIL,163,714,7903.png
18,3659bf68aeea760b319cd0710e3651fb.png,10.6084/m9.figshare.12229577,11006,Negative for intraepithelial lesion,246,587,11006.png
38,466a61aa31579a2ffb3c561f5a5d37d0.png,10.6084/m9.figshare.12229640,10301,Negative for intraepithelial lesion,87,462,10301.png
373,19b7ae0c1983488b205056be14cb8d3f.png,10.6084/m9.figshare.12230801,1103,Negative for intraepithelial lesion,992,785,1103.png
258,a88f00847363c89e1960ade289b38612.png,10.6084/m9.figshare.12230429,3760,Negative for intraepithelial lesion,87,35,3760.png
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6373,Negative for intraepithelial lesion,1029,715,6373.png
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10604,Negative for intraepithelial lesion,771,992,10604.png
248,a5ce47f6a10f543bf7fdac28b709d30d.png,10.6084/m9.figshare.12230393,4040,LSIL,914,838,4040.png
132,763240077e66777b2a196a6af78c9716.png,10.6084/m9.figshare.12229994,6682,Negative for intraepithelial lesion,123,817,6682.png
249,bd7e1530680d11547db567150fa7c403.png,10.6084/m9.figshare.12230396,3979,Negative for intraepithelial lesion,333,275,3979.png
3,8b312497db839bbe14c41fb18badbc23.png,10.6084/m9.figshare.12229523,11464,Negative for intraepithelial lesion,372,528,11464.png
70,5e5f9e511001c3ead65b7dc51897a1ba.png,10.6084/m9.figshare.12229736,8818,HSIL,600,441,8818.png
281,477a31e5481902c6624a3d0407be13bf.png,10.6084/m9.figshare.12230504,3202,Negative for intraepithelial lesion,438,475,3202.png
86,de81ced6d8b99536da382f09b4290d70.png,10.6084/m9.figshare.12229790,7997,LSIL,1058,724,7997.png
85,6bb20c67c4013e8805d0f64315b9bcb1.png,10.6084/m9.figshare.12229787,8093,HSIL,1125,692,8093.png
56,e5ea9cccfefaf9d788e1447821752285.png,10.6084/m9.figshare.12229694,9637,ASC-H,492,715,9637.png
28,c5a3e789e449a8123509be5fd671b6b2.png,10.6084/m9.figshare.12229607,10607,Negative for intraepithelial lesion,678,971,10607.png
359,ce95aaf77e8e7bcd44e4d1f731dea349.png,10.6084/m9.figshare.12230750,1538,Negative for intraepithelial lesion,915,483,1538.png
281,477a31e5481902c6624a3d0407be13bf.png,10.6084/m9.figshare.12230504,3195,Negative for intraepithelial lesion,520,388,3195.png
20,edc748c10f4cd73535452d54b0d7a1a6.png,10.6084/m9.figshare.12229583,10989,Negative for intraepithelial lesion,1222,392,10989.png
26,584d79af21c45131e9af9d54d2c2b8e4.png,10.6084/m9.figshare.12229601,10711,Negative for intraepithelial lesion,535,32,10711.png
293,f195a1576fa4437e8f31f35959554eda.png,10.6084/m9.figshare.12230540,2955,Negative for intraepithelial lesion,980,364,2955.png
242,36ec7e0332c9ab3aa1edb53fe8f6cba8.png,10.6084/m9.figshare.12230372,4197,Negative for intraepithelial lesion,754,828,4197.png
136,8cfdeaf76c0a48043406626f1a0b90a7.png,10.6084/m9.figshare.12230009,6452,Negative for intraepithelial lesion,926,734,6452.png
132,763240077e66777b2a196a6af78c9716.png,10.6084/m9.figshare.12229994,6718,Negative for intraepithelial lesion,124,94,6718.png
257,3b536324e212ad03ae37afcf97d0c760.png,10.6084/m9.figshare.12230426,3783,LSIL,879,645,3783.png
194,040722a73af21747a3b66a8d69a235d0.png,10.6084/m9.figshare.12230201,5107,Negative for intraepithelial lesion,292,721,5107.png
248,a5ce47f6a10f543bf7fdac28b709d30d.png,10.6084/m9.figshare.12230393,4053,ASC-US,743,780,4053.png
123,e9743b8e738f3f0bd2a084cbf8dc1cab.png,10.6084/m9.figshare.12229958,6967,Negative for intraepithelial lesion,847,706,6967.png
318,a30fcaf343b17a21a7018e1ed1ec907e.png,10.6084/m9.figshare.12230615,2512,Negative for intraepithelial lesion,897,664,2512.png
89,4bdf1fe55c86e3fd82c022a744de5958.png,10.6084/m9.figshare.12229799,7904,LSIL,368,532,7904.png
370,b73f6ce80af2295f03792c3c2bdc338b.png,10.6084/m9.figshare.12230789,1243,Negative for intraepithelial lesion,470,741,1243.png
304,c5304cb4ceea0d7c9c64e26b6b3e804e.png,10.6084/m9.figshare.12230573,2826,Negative for intraepithelial lesion,1227,602,2826.png
101,688bb88091ed6d58563888211455a559.png,10.6084/m9.figshare.12229865,7600,SCC,748,516,7600.png
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6366,Negative for intraepithelial lesion,922,662,6366.png
114,624930d9bfc4219ba1bdd73ea3fed13b.png,10.6084/m9.figshare.12229913,7317,Negative for intraepithelial lesion,497,769,7317.png
19,8457af003b1ad48e907156b5e6e53bea.png,10.6084/m9.figshare.12229580,10975,Negative for intraepithelial lesion,739,519,10975.png
255,550a723278b6eb460f4cf76bd5dbaff0.png,10.6084/m9.figshare.12230420,3802,ASC-US,620,399,3802.png
26,584d79af21c45131e9af9d54d2c2b8e4.png,10.6084/m9.figshare.12229601,10694,Negative for intraepithelial lesion,126,664,10694.png
27,36a2bc6bae69351df86a4a2fe4d49c2a.png,10.6084/m9.figshare.12229604,10733,Negative for intraepithelial lesion,912,536,10733.png
82,dd61f345bc7cdcbf3bb86d58eb0992b4.png,10.6084/m9.figshare.12229778,8187,Negative for intraepithelial lesion,503,86,8187.png
154,49c8feec9afcd85f1f9b16908c34bdca.png,10.6084/m9.figshare.12230072,5842,Negative for intraepithelial lesion,859,946,5842.png
86,de81ced6d8b99536da382f09b4290d70.png,10.6084/m9.figshare.12229790,7996,LSIL,608,633,7996.png
251,e457af606b15cffb99021a1018f1424f.png,10.6084/m9.figshare.12230405,3920,LSIL,819,549,3920.png
281,477a31e5481902c6624a3d0407be13bf.png,10.6084/m9.figshare.12230504,3194,Negative for intraepithelial lesion,518,306,3194.png
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10389,LSIL,653,914,10389.png
125,c642b1c083b38d9b56724bc76867459e.png,10.6084/m9.figshare.12229967,6930,Negative for intraepithelial lesion,115,843,6930.png
16,42e7a4f3bd69279d8b1bc4ea8e248f08.png,10.6084/m9.figshare.12229568,11077,Negative for intraepithelial lesion,281,952,11077.png
206,a9a16f442db25098459cc72d4e816c2d.png,10.6084/m9.figshare.12230243,4995,Negative for intraepithelial lesion,843,652,4995.png
202,3f273237f9068624e14886afde134e09.png,10.6084/m9.figshare.12230228,5042,Negative for intraepithelial lesion,234,468,5042.png
120,79bd0d0b44949450452bd745fd795a9a.png,10.6084/m9.figshare.12229937,7128,Negative for intraepithelial lesion,954,640,7128.png
7,df075c7d02cc7729bd04b5996a3e8991.png,10.6084/m9.figshare.12229538,11397,Negative for intraepithelial lesion,567,347,11397.png
296,ba64e833160b9da794e7aeb64207ba69.png,10.6084/m9.figshare.12230549,2926,Negative for intraepithelial lesion,1005,623,2926.png
32,ee78da0c06d978fec8d86a8d97182445.png,10.6084/m9.figshare.12229619,10377,Negative for intraepithelial lesion,730,142,10377.png
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6187,Negative for intraepithelial lesion,625,514,6187.png
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6196,Negative for intraepithelial lesion,103,687,6196.png
234,eddca08930f139f44c5d22a48d9f2909.png,10.6084/m9.figshare.12230345,4411,Negative for intraepithelial lesion,549,166,4411.png
70,5e5f9e511001c3ead65b7dc51897a1ba.png,10.6084/m9.figshare.12229736,8873,LSIL,876,835,8873.png
85,6bb20c67c4013e8805d0f64315b9bcb1.png,10.6084/m9.figshare.12229787,8071,HSIL,722,591,8071.png
249,bd7e1530680d11547db567150fa7c403.png,10.6084/m9.figshare.12230396,3990,Negative for intraepithelial lesion,892,899,3990.png
370,b73f6ce80af2295f03792c3c2bdc338b.png,10.6084/m9.figshare.12230789,1229,Negative for intraepithelial lesion,667,305,1229.png
240,9dc92f731aa43451aaccdaabbca220fa.png,10.6084/m9.figshare.12230366,4233,Negative for intraepithelial lesion,212,867,4233.png
36,7f725f332e420bc3c96533e342802d4c.png,10.6084/m9.figshare.12229631,10351,Negative for intraepithelial lesion,776,295,10351.png
115,b885f6b8c2023a5b25c95fd0381f9892.png,10.6084/m9.figshare.12229916,7228,Negative for intraepithelial lesion,185,529,7228.png
113,edc3ac951f31fca241b7f04d2c5daac5.png,10.6084/m9.figshare.12229910,7392,Negative for intraepithelial lesion,917,445,7392.png
255,550a723278b6eb460f4cf76bd5dbaff0.png,10.6084/m9.figshare.12230420,3810,Negative for intraepithelial lesion,719,377,3810.png
190,e6b13ffc7b9ba7170133da814ce6aa51.png,10.6084/m9.figshare.12230189,5208,ASC-US,19,547,5208.png
263,5901e3526774e5847970bb8203c7c711.png,10.6084/m9.figshare.12230447,3665,Negative for intraepithelial lesion,692,319,3665.png
261,6a8631b14ebfd221bad8b5238cf7dd03.png,10.6084/m9.figshare.12230441,3700,Negative for intraepithelial lesion,430,569,3700.png
335,239fed60a9c2ffa1abce3e958b69f317.png,10.6084/m9.figshare.12230672,2239,Negative for intraepithelial lesion,895,403,2239.png
22,d67cd01defdc182ca48cee14e776f22c.png,10.6084/m9.figshare.12229589,10841,Negative for intraepithelial lesion,859,627,10841.png
18,3659bf68aeea760b319cd0710e3651fb.png,10.6084/m9.figshare.12229577,11037,Negative for intraepithelial lesion,154,988,11037.png
95,9b77f6a1b82859bc68b26fae965564fa.png,10.6084/m9.figshare.12229820,7765,LSIL,479,452,7765.png
205,33915ae53ce2cffb30485ad683a8c64e.png,10.6084/m9.figshare.12230240,5019,Negative for intraepithelial lesion,138,183,5019.png
114,624930d9bfc4219ba1bdd73ea3fed13b.png,10.6084/m9.figshare.12229913,7314,Negative for intraepithelial lesion,149,555,7314.png
28,c5a3e789e449a8123509be5fd671b6b2.png,10.6084/m9.figshare.12229607,10617,Negative for intraepithelial lesion,454,434,10617.png
206,a9a16f442db25098459cc72d4e816c2d.png,10.6084/m9.figshare.12230243,4986,Negative for intraepithelial lesion,534,18,4986.png
176,5613e617f960b8414dbec5aa38647f96.png,10.6084/m9.figshare.12230144,5433,LSIL,464,415,5433.png
11,90d08f57cdeb58238879b4af949d4f50.png,10.6084/m9.figshare.12229553,11241,Negative for intraepithelial lesion,992,218,11241.png
176,5613e617f960b8414dbec5aa38647f96.png,10.6084/m9.figshare.12230144,5436,LSIL,538,267,5436.png
39,dd569f426f91cc5d6a20804c800d6eb3.png,10.6084/m9.figshare.12229643,10189,ASC-US,832,424,10189.png
8,1f8274db391ed2747c0c3a8560bf6d3a.png,10.6084/m9.figshare.12229541,11338,Negative for intraepithelial lesion,349,29,11338.png
4,4fb1ebbd1adb2da024ffe2394c1712c9.png,10.6084/m9.figshare.12229526,11458,HSIL,391,399,11458.png
248,a5ce47f6a10f543bf7fdac28b709d30d.png,10.6084/m9.figshare.12230393,4018,Negative for intraepithelial lesion,243,729,4018.png
231,dd245e5ad1da4d1d4b86786d2470d145.png,10.6084/m9.figshare.12230333,4488,Negative for intraepithelial lesion,883,499,4488.png
216,011fda505d7e4af4b8cc57545343624d.png,10.6084/m9.figshare.12230273,4845,Negative for intraepithelial lesion,1067,27,4845.png
101,688bb88091ed6d58563888211455a559.png,10.6084/m9.figshare.12229865,7614,LSIL,474,558,7614.png
6,d1139b2167d9254c2e29edb485c1bda8.png,10.6084/m9.figshare.12229532,11355,Negative for intraepithelial lesion,136,427,11355.png
37,9e3b55d7afdc1573cc15b347d053ec07.png,10.6084/m9.figshare.12229634,10260,Negative for intraepithelial lesion,874,486,10260.png
211,75ae516a4fba3943054907d8f738aa73.png,10.6084/m9.figshare.12230258,4925,ASC-US,696,446,4925.png
124,d87688d665139adb1d9dec9f902fa4a9.png,10.6084/m9.figshare.12229961,6990,Negative for intraepithelial lesion,668,139,6990.png
332,fb5e83755f682922aee859fd52013c36.png,10.6084/m9.figshare.12230660,2282,LSIL,583,177,2282.png
257,3b536324e212ad03ae37afcf97d0c760.png,10.6084/m9.figshare.12230426,3769,Negative for intraepithelial lesion,57,757,3769.png
3,8b312497db839bbe14c41fb18badbc23.png,10.6084/m9.figshare.12229523,11462,Negative for intraepithelial lesion,531,619,11462.png
8,1f8274db391ed2747c0c3a8560bf6d3a.png,10.6084/m9.figshare.12229541,11348,Negative for intraepithelial lesion,149,579,11348.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6105,Negative for intraepithelial lesion,467,477,6105.png
192,5c7feaaf66d0981fe28378fbab186509.png,10.6084/m9.figshare.12230195,5201,LSIL,599,706,5201.png
257,3b536324e212ad03ae37afcf97d0c760.png,10.6084/m9.figshare.12230426,3766,Negative for intraepithelial lesion,184,694,3766.png
128,cef1983c1bb8c0d9eb60efe03cfb3582.png,10.6084/m9.figshare.12229979,6842,Negative for intraepithelial lesion,269,313,6842.png
123,e9743b8e738f3f0bd2a084cbf8dc1cab.png,10.6084/m9.figshare.12229958,6962,Negative for intraepithelial lesion,509,419,6962.png
125,c642b1c083b38d9b56724bc76867459e.png,10.6084/m9.figshare.12229967,6933,Negative for intraepithelial lesion,224,796,6933.png
193,c0dad84e596a1fd11720827eda489983.png,10.6084/m9.figshare.12230198,5134,Negative for intraepithelial lesion,1204,768,5134.png
28,c5a3e789e449a8123509be5fd671b6b2.png,10.6084/m9.figshare.12229607,10618,Negative for intraepithelial lesion,578,318,10618.png
36,7f725f332e420bc3c96533e342802d4c.png,10.6084/m9.figshare.12229631,10357,Negative for intraepithelial lesion,864,550,10357.png
224,f996f3195bdb1c5ed08d97272ae16e62.png,10.6084/m9.figshare.12230309,4677,Negative for intraepithelial lesion,316,396,4677.png
39,dd569f426f91cc5d6a20804c800d6eb3.png,10.6084/m9.figshare.12229643,10205,Negative for intraepithelial lesion,533,55,10205.png
190,e6b13ffc7b9ba7170133da814ce6aa51.png,10.6084/m9.figshare.12230189,5217,ASC-US,942,559,5217.png
85,6bb20c67c4013e8805d0f64315b9bcb1.png,10.6084/m9.figshare.12229787,8124,ASC-US,1033,715,8124.png
235,38b630ac8a1f02f6a466824f6babaf0e.png,10.6084/m9.figshare.12230348,4356,Negative for intraepithelial lesion,1010,263,4356.png
307,532d83297919d817648393a46f6835db.png,10.6084/m9.figshare.12230582,2763,Negative for intraepithelial lesion,128,776,2763.png
174,4b474d44ad6dd5b66d25d339db5fe138.png,10.6084/m9.figshare.12230138,5467,LSIL,320,538,5467.png
162,5633910bdb41ea5626f7b60a8ef80af0.png,10.6084/m9.figshare.12230096,5663,Negative for intraepithelial lesion,398,664,5663.png
150,c41261e68aabdf7ff5d4bc90c2efd8f3.png,10.6084/m9.figshare.12230060,5991,Negative for intraepithelial lesion,530,781,5991.png
17,602e28f6537d6638bc4ccbe4cde5fab1.png,10.6084/m9.figshare.12229571,11106,Negative for intraepithelial lesion,1227,547,11106.png
86,de81ced6d8b99536da382f09b4290d70.png,10.6084/m9.figshare.12229790,7985,SCC,739,275,7985.png
14,746c084dbe0b987385df13ddbf4dd635.png,10.6084/m9.figshare.12229562,11125,Negative for intraepithelial lesion,878,798,11125.png
